PM10,"PM2,5",NO2,O3,HUMEDAD,LLUVIA,TEMPERATURA,VEL.VIENTO,DIR. VIENTO,ICA_PM2.5,ICA_PM10,ICA_NO2,ICA_O3,Calidad_Aire
26.724,12.432,20.96248,28.200740000000003,60.85200000000001,0.0,26.772,1.0,204.48,Regular,Buena,Buena,Buena,Regular
25.376,12.708000000000002,25.634840000000004,18.1442,63.17999999999999,0.0,26.448,0.9,251.88,Regular,Buena,Buena,Buena,Regular
26.076,12.72,24.10144,12.26416,67.08,0.0,25.32,0.868,249.248,Regular,Buena,Buena,Buena,Regular
29.384,14.416,21.61192,16.885360000000002,66.99199999999999,0.0,25.304,0.968,229.848,Regular,Buena,Buena,Buena,Regular
27.54,13.460000000000004,18.61728,13.2258,69.532,0.0,24.62,0.94,253.976,Regular,Buena,Buena,Buena,Regular
23.148,11.836,19.17652,9.43,69.072,0.0,24.224,1.108,289.25200000000007,Buena,Buena,Buena,Buena,Buena
27.768,13.984000000000004,19.42908,7.6586,70.56800000000001,0.0,24.028,1.048,249.44,Regular,Buena,Buena,Buena,Regular
24.704,12.18,15.40616,12.36,71.176,0.0,23.688,1.192,318.132,Regular,Buena,Buena,Buena,Regular
23.712,11.54,14.57632,8.49404,73.208,0.0,23.304,1.284,284.804,Buena,Buena,Buena,Buena,Buena
33.776,16.168,23.9932,5.873639999999999,71.944,0.0,24.044,1.36,198.264,Regular,Buena,Buena,Buena,Regular
36.316,16.568,29.36912,14.70148,63.34,0.0,26.079999999999995,1.032,286.23999999999995,Regular,Buena,Buena,Buena,Regular
58.864,22.92,21.52172,16.76864,56.11999999999999,0.0,27.704,1.06,291.924,Regular,Regular,Buena,Buena,Regular
34.228,16.656,16.30816,43.0069,49.016000000000005,0.0,29.803999999999995,1.052,296.076,Regular,Buena,Buena,Buena,Regular
29.972,14.636,13.006840000000002,24.22,53.224,0.0,29.432,1.492,245.016,Regular,Buena,Buena,Buena,Regular
30.428000000000004,15.047999999999998,12.32132,24.71,56.056,0.0,29.156,1.636,233.584,Regular,Buena,Buena,Buena,Regular
26.308,13.004,10.06632,26.48,52.760000000000005,0.0,29.65600000000001,1.688,227.1,Regular,Buena,Buena,Buena,Regular
28.28,13.376,8.82156,30.910000000000004,52.5,0.0,29.604000000000003,1.4280000000000002,302.504,Regular,Buena,Buena,Buena,Regular
28.304,13.468,9.362760000000002,26.97000000000001,47.284,0.004,30.412,1.516,299.728,Regular,Buena,Buena,Buena,Regular
29.320000000000004,14.856,9.8318,27.28,47.268,0.0,30.332,1.48,311.94,Regular,Buena,Buena,Buena,Regular
28.516,13.468,12.122880000000002,25.04,50.120000000000005,0.004,29.168,1.452,304.27200000000005,Regular,Buena,Buena,Buena,Regular
33.75600000000001,16.408,22.94688,24.94,58.056,0.0,27.3,1.36,225.468,Regular,Buena,Buena,Buena,Regular
35.980000000000004,16.104000000000003,28.01612,11.418919999999998,61.032,0.0,26.452,1.268,273.712,Regular,Buena,Buena,Buena,Regular
33.336,16.192,37.73968,17.18506,65.06400000000001,0.0,25.70800000000001,1.2160000000000002,231.156,Regular,Buena,Buena,Buena,Regular
29.332,14.476,37.144360000000006,5.4653,67.22799999999998,0.0119999999999999,25.536,1.2559999999999998,155.97600000000003,Regular,Buena,Buena,Buena,Regular
31.164000000000005,15.88,28.719680000000004,7.289860000000001,67.648,0.0119999999999999,25.272,1.1679999999999997,186.576,Regular,Buena,Buena,Buena,Regular
31.324,14.38,30.05464,7.470000000000001,67.82000000000001,0.0119999999999999,25.184,1.168,193.312,Regular,Buena,Buena,Buena,Regular
37.9,17.080000000000002,26.121920000000003,6.0655600000000005,70.39200000000001,0.0,24.628000000000004,1.0719999999999998,225.07200000000003,Regular,Buena,Buena,Buena,Regular
35.232,16.824,24.76892,4.70506,70.53600000000002,0.0,24.348000000000003,0.8400000000000001,231.96,Regular,Buena,Buena,Buena,Regular
35.4,17.944000000000003,19.4832,5.608599999999999,72.76399999999998,0.0,23.828,1.0,227.632,Regular,Buena,Buena,Buena,Regular
40.008,18.316,19.15848,5.64542,73.904,0.0,23.492,1.236,256.27200000000005,Regular,Buena,Buena,Buena,Regular
38.028000000000006,16.484,12.8986,10.60172,73.13199999999999,0.0,23.272,1.328,278.576,Regular,Buena,Buena,Buena,Regular
25.96,12.732,13.20528,9.82996,70.616,0.0,23.496,1.448,255.084,Regular,Buena,Buena,Buena,Regular
34.535999999999994,18.232,22.694320000000005,7.82746,75.224,0.0,23.184,1.548,194.44,Regular,Buena,Buena,Buena,Regular
33.036,16.808,20.04244,8.760000000000002,73.99600000000001,0.0,23.468,1.264,135.892,Regular,Buena,Buena,Buena,Regular
39.496,17.808,23.21748,24.45,60.424,0.0,26.552,1.368,139.688,Regular,Buena,Buena,Buena,Regular
41.6,16.107999999999997,11.56364,36.44013999999999,47.512,0.0,28.944,1.592,253.724,Regular,Buena,Buena,Buena,Regular
22.768,12.492,8.677240000000001,49.28,41.844,0.0,31.088,1.596,221.516,Regular,Buena,Buena,Buena,Regular
25.8,13.332,9.41688,52.91,39.516,0.0,32.26800000000001,1.96,274.156,Regular,Buena,Buena,Buena,Regular
28.52,14.976000000000004,13.22332,26.950000000000003,46.848,0.0,31.440000000000005,1.876,272.448,Regular,Buena,Buena,Buena,Regular
30.392000000000003,16.184,9.81376,25.0,48.248000000000005,0.0,31.272,2.208,265.16400000000004,Regular,Buena,Buena,Buena,Regular
25.824,13.472,7.90152,25.770000000000003,45.748000000000005,0.0,31.632000000000005,2.1160000000000005,275.66400000000004,Regular,Buena,Buena,Buena,Regular
24.804,13.532,7.64896,28.51,48.448,0.0,31.02,2.024,285.488,Regular,Buena,Buena,Buena,Regular
25.608,13.400000000000002,10.75184,24.8,56.448,0.0,29.224,1.932,279.324,Regular,Buena,Buena,Buena,Regular
23.192,12.68,15.58656,23.14,68.332,1.404,26.872000000000003,1.7720000000000002,285.372,Regular,Buena,Buena,Buena,Regular
21.144,11.88,16.614840000000004,11.76986,78.95599999999999,1.384,24.856,1.576,277.048,Buena,Buena,Buena,Buena,Buena
19.58,9.752,12.30328,13.71468,78.296,0.04,23.908,1.112,282.82,Buena,Buena,Buena,Buena,Buena
22.264,12.672,20.54756,9.272259999999998,78.46,0.0,24.284,1.16,247.92800000000005,Regular,Buena,Buena,Buena,Regular
25.728,15.079999999999998,16.75916,9.69,79.63199999999999,0.008,25.044,1.04,240.96,Regular,Buena,Buena,Buena,Regular
25.188,14.62,18.83376,7.13,79.772,0.008,24.616,1.0080000000000002,231.588,Regular,Buena,Buena,Buena,Regular
24.916000000000004,14.104000000000005,20.09656,5.910000000000001,79.3,0.0,24.916000000000004,1.12,210.492,Regular,Buena,Buena,Buena,Regular
30.244,17.436,20.89032,5.27,80.44800000000001,0.068,25.432,1.14,245.992,Regular,Buena,Buena,Buena,Regular
30.4,16.928000000000004,16.741120000000002,5.32,81.596,0.068,25.388,1.116,226.748,Regular,Buena,Buena,Buena,Regular
26.812,15.204000000000002,18.65336,5.38,81.008,0.06,24.98,1.136,227.16800000000003,Regular,Buena,Buena,Buena,Regular
25.608000000000004,15.336,14.45004,3.05,81.736,0.008,24.12,1.076,208.98,Regular,Buena,Buena,Buena,Regular
30.384,17.516,16.66896,4.35506,82.964,0.112,24.532,1.084,242.984,Regular,Buena,Buena,Buena,Regular
30.828000000000003,17.712,18.38276,5.038220000000001,83.66,0.004,24.436,1.3279999999999998,218.14,Regular,Buena,Buena,Buena,Regular
27.508000000000003,16.276,13.097039999999998,4.12,83.812,0.0,23.832,1.224,222.392,Regular,Buena,Buena,Buena,Regular
33.552,17.876,14.19748,2.30164,80.824,0.068,24.996,1.08,232.47600000000003,Regular,Buena,Buena,Buena,Regular
29.728,16.028,20.13264,9.4155,72.06800000000001,0.04,25.808000000000003,1.0239999999999998,194.14,Regular,Buena,Buena,Buena,Regular
23.596,13.307999999999998,16.79524,32.26654,57.828,0.004,27.82,1.2040000000000002,225.468,Regular,Buena,Buena,Buena,Regular
24.284,12.584,9.922,47.10632,46.592,0.0,29.928,1.1839999999999995,177.3,Regular,Buena,Buena,Buena,Regular
27.18,14.464,7.81132,41.52,41.328,0.0,31.548,1.36,286.6,Regular,Buena,Buena,Buena,Regular
40.304,22.428000000000004,4.63628,31.2,47.348,0.0,32.25599999999999,1.528,275.20399999999995,Regular,Buena,Buena,Buena,Regular
24.296,13.052,6.945399999999999,27.32,47.52799999999999,0.0,30.8,1.72,242.768,Regular,Buena,Buena,Buena,Regular
24.136,12.352,5.62848,25.0,48.312,0.0,30.420000000000005,1.668,253.128,Regular,Buena,Buena,Buena,Regular
23.616,12.892,5.17748,27.09,48.912,0.0,30.128,1.852,265.88,Regular,Buena,Buena,Buena,Regular
21.852,10.912,5.35788,26.99,46.032,0.0,30.348000000000003,1.6720000000000002,240.0,Buena,Buena,Buena,Buena,Buena
21.716,12.116,5.646519999999999,26.81,51.21600000000001,0.0,29.472,1.72,272.168,Regular,Buena,Buena,Buena,Regular
20.700000000000003,11.012000000000002,9.18236,22.93,59.0,0.0119999999999999,28.032,1.732,287.716,Buena,Buena,Buena,Buena,Buena
22.212,13.076,11.16676,22.98,63.08,0.044,28.267999999999997,1.66,266.096,Regular,Buena,Buena,Buena,Regular
20.876,11.112,15.6046,23.79,65.11999999999999,0.036,27.084000000000003,1.404,262.024,Buena,Buena,Buena,Buena,Buena
25.02,13.072,13.15116,21.66,66.44800000000001,0.0,26.62,1.2959999999999998,296.872,Regular,Buena,Buena,Buena,Regular
22.808,12.612,18.92396,21.9502,66.836,0.0,27.036,1.2600000000000002,298.38,Regular,Buena,Buena,Buena,Regular
24.568,12.936000000000002,24.0834,11.32478,68.5,0.0,26.164,1.24,291.004,Regular,Buena,Buena,Buena,Regular
23.392000000000003,13.04,16.36228,12.95232,71.48799999999999,0.0,26.108000000000004,1.364,281.92,Regular,Buena,Buena,Buena,Regular
24.072,13.448,14.39592,8.461,71.10799999999999,0.0,25.948,1.28,289.848,Regular,Buena,Buena,Buena,Regular
25.84,14.22,15.13556,11.221000000000002,73.168,0.0,25.144,1.144,288.72400000000005,Regular,Buena,Buena,Buena,Regular
23.284,14.032000000000002,12.95272,8.54,74.092,0.0,24.596,1.3,272.548,Regular,Buena,Buena,Buena,Regular
26.756,14.648,17.39056,4.65,75.84400000000001,0.0,24.644,1.212,291.868,Regular,Buena,Buena,Buena,Regular
26.044000000000004,14.372000000000003,13.87276,5.8,74.15200000000002,0.004,24.468,1.384,288.396,Regular,Buena,Buena,Buena,Regular
21.756,11.788,15.94736,7.510999999999999,72.24,0.0559999999999999,22.84,1.0399999999999998,282.552,Buena,Buena,Buena,Buena,Buena
27.648000000000003,15.628,18.70748,4.4,75.28,0.0,24.732,1.208,246.996,Regular,Buena,Buena,Buena,Regular
26.952,13.336000000000002,18.79768,7.0,69.396,0.0,25.064000000000004,1.144,296.55600000000004,Regular,Buena,Buena,Buena,Regular
27.688,13.512,19.60948,19.43438,60.32000000000001,0.0,27.996,1.32,288.612,Regular,Buena,Buena,Buena,Regular
22.548,12.364,12.646040000000005,34.60386,54.56,0.0,28.484,1.2919999999999998,256.204,Regular,Buena,Buena,Buena,Regular
30.568,17.856,8.40664,41.51968000000001,46.3,0.0,31.656,1.348,289.884,Regular,Buena,Buena,Buena,Regular
28.352,14.783999999999995,8.09996,28.330000000000005,49.31200000000001,0.0,30.044000000000004,1.616,192.204,Regular,Buena,Buena,Buena,Regular
25.464,14.368,6.873240000000001,22.59,55.528,0.0,29.52,1.608,295.532,Regular,Buena,Buena,Buena,Regular
23.948,14.067999999999998,7.865439999999999,22.33,54.9,0.0,29.292,1.584,301.216,Regular,Buena,Buena,Buena,Regular
22.62,13.515999999999996,7.685039999999999,21.38,55.132000000000005,0.0,28.916,1.6960000000000002,288.972,Regular,Buena,Buena,Buena,Regular
22.476000000000003,12.2,10.69772,25.3,53.664,0.0,29.52,1.5160000000000002,286.936,Regular,Buena,Buena,Buena,Regular
25.696,13.94,10.120440000000002,25.35,54.85999999999999,0.0,29.408,1.64,263.372,Regular,Buena,Buena,Buena,Regular
22.840000000000003,12.26,8.85764,25.5,60.33200000000001,0.0,28.044,1.256,275.436,Regular,Buena,Buena,Buena,Regular
26.912,15.436000000000002,17.78744,23.875660000000003,66.292,0.044,27.7,1.608,274.556,Regular,Buena,Buena,Buena,Regular
25.616000000000003,14.291999999999998,14.35984,21.82178,69.91600000000001,0.004,27.32,1.348,265.64399999999995,Regular,Buena,Buena,Buena,Regular
25.9,14.179999999999998,17.300359999999998,19.65,69.848,0.06,26.808000000000003,1.336,279.456,Regular,Buena,Buena,Buena,Regular
27.504,13.396,14.1614,21.585540000000005,71.844,0.0559999999999999,25.068,1.272,233.48,Regular,Buena,Buena,Buena,Regular
28.088000000000005,14.292000000000002,10.67968,16.37738,72.98,0.02,25.228,1.176,244.44800000000004,Regular,Buena,Buena,Buena,Regular
27.26,14.144,9.669440000000002,10.48,73.29599999999999,0.0,25.096000000000004,1.268,267.244,Regular,Buena,Buena,Buena,Regular
21.656,12.892,11.34716,9.09,72.612,0.0,23.972,1.344,291.244,Regular,Buena,Buena,Buena,Regular
20.652,10.036,13.99904,6.63,73.47999999999999,0.0,23.764,1.328,289.352,Buena,Buena,Buena,Buena,Buena
17.772,9.336,14.12532,9.06,73.82000000000001,0.0,22.880000000000003,1.084,285.15599999999995,Buena,Buena,Buena,Buena,Buena
18.396,9.692000000000002,13.54804,7.93202,76.788,0.0,23.112,1.0,240.36,Buena,Buena,Buena,Buena,Buena
19.628,9.456,14.053159999999998,8.960859999999997,78.248,0.0,22.828000000000003,0.9920000000000002,281.832,Buena,Buena,Buena,Buena,Buena
22.576,11.22,11.56364,8.86,76.768,0.0,22.992,1.1960000000000002,232.228,Buena,Buena,Buena,Buena,Buena
25.252,10.732,16.47052,9.94284,71.33999999999999,0.0,23.72,1.096,254.816,Buena,Buena,Buena,Buena,Buena
36.148,14.812,21.016600000000004,8.343399999999999,64.808,0.0,29.22,1.008,269.48,Regular,Buena,Buena,Buena,Regular
29.46400000000001,12.820000000000002,20.890320000000003,26.3731,52.752,0.0,29.404000000000003,0.844,240.232,Regular,Buena,Buena,Buena,Regular
24.6,12.44,12.68212,24.92744,43.228,0.0,30.264,1.024,255.776,Regular,Buena,Buena,Buena,Regular
23.380000000000003,12.484000000000002,9.90396,25.54,51.688,0.0,29.068,1.256,262.308,Regular,Buena,Buena,Buena,Regular
23.988000000000003,11.924,10.69772,21.480000000000004,59.84,0.004,28.348000000000003,1.3279999999999998,227.5,Buena,Buena,Buena,Buena,Buena
23.948,12.663999999999998,8.731359999999999,23.43,54.016,0.0,29.072,1.476,274.184,Regular,Buena,Buena,Buena,Regular
26.040000000000003,14.24,8.08192,25.790000000000006,48.712,0.004,29.984,1.4759999999999998,211.956,Regular,Buena,Buena,Buena,Regular
23.916,12.964,7.5768,27.29,46.784000000000006,0.0,30.384000000000004,1.436,234.652,Regular,Buena,Buena,Buena,Regular
23.128,12.324000000000002,8.226239999999999,23.48,49.468,0.0,29.748,1.484,274.528,Regular,Buena,Buena,Buena,Regular
24.676,12.696,10.76988,20.42,59.724,0.0,28.332000000000004,1.328,270.75200000000007,Regular,Buena,Buena,Buena,Regular
29.48,15.908,17.66116,19.875660000000003,64.34400000000001,0.0399999999999999,28.116,1.244,240.384,Regular,Buena,Buena,Buena,Regular
28.612,14.52,18.77964,16.1423,69.112,0.004,26.216,1.28,245.124,Regular,Buena,Buena,Buena,Regular
33.12,16.488,21.72016,12.10412,70.51599999999999,0.0,26.084000000000003,1.124,264.672,Regular,Buena,Buena,Buena,Regular
38.524,18.312,29.80208,11.46934,68.86399999999999,0.0,26.628,1.1,268.716,Regular,Buena,Buena,Buena,Regular
34.448,18.66,18.8518,12.094620000000004,72.90799999999999,0.08,25.556,1.084,201.5,Regular,Buena,Buena,Buena,Regular
24.04,13.783999999999995,7.73916,9.94,83.712,15.356,22.224,1.02,245.76,Regular,Buena,Buena,Buena,Regular
15.12,7.88,8.00976,12.72,87.61999999999999,0.268,20.164,0.8560000000000001,304.684,Buena,Buena,Buena,Buena,Buena
16.8,8.004000000000001,11.47344,7.970000000000001,86.036,0.016,20.092,0.876,225.056,Buena,Buena,Buena,Buena,Buena
16.131999999999998,7.628,9.3808,8.53442,86.66400000000002,0.012,19.92,0.852,298.484,Buena,Buena,Buena,Buena,Buena
16.824,8.108,9.27256,10.479999999999997,86.232,0.128,20.884,0.8960000000000001,302.12,Buena,Buena,Buena,Buena,Buena
18.428,9.056,8.3886,10.72,86.53200000000001,0.024,20.956,0.8360000000000001,297.848,Buena,Buena,Buena,Buena,Buena
19.472,10.412,9.54316,4.11442,86.248,0.172,20.804,0.716,268.144,Buena,Buena,Buena,Buena,Buena
18.928000000000004,9.608,11.5456,4.6134,87.03999999999999,0.06,20.372,0.728,268.212,Buena,Buena,Buena,Buena,Buena
23.32,12.872,18.41884,4.606960000000001,85.416,0.0,21.968,1.088,269.52,Regular,Buena,Buena,Buena,Regular
29.616000000000003,14.728000000000003,17.42664,3.79,82.836,0.0,22.44,1.06,253.17200000000005,Regular,Buena,Buena,Buena,Regular
33.42,16.336,19.14044,4.35,77.78399999999999,0.02,25.928000000000004,1.108,290.804,Regular,Buena,Buena,Buena,Regular
29.264,13.576,18.63532,17.44,62.848,0.0,28.2,1.2399999999999998,273.38800000000003,Regular,Buena,Buena,Buena,Regular
23.788,11.344,11.978560000000002,25.550000000000004,48.6,0.0,29.288,1.2760000000000002,265.812,Buena,Buena,Buena,Buena,Buena
20.82,10.312,9.16432,34.5627,41.456,0.0,29.852,1.26,285.476,Buena,Buena,Buena,Buena,Buena
15.168,6.692,8.9298,24.05,45.208,0.0,29.472,1.34,256.404,Buena,Buena,Buena,Buena,Buena
15.807999999999998,7.356,8.96588,22.3,54.436,0.148,26.732,1.204,280.072,Buena,Buena,Buena,Buena,Buena
21.76,9.488,15.442239999999998,13.760000000000002,67.292,0.184,25.672000000000004,1.404,281.216,Buena,Buena,Buena,Buena,Buena
16.696,8.196000000000002,13.83668,15.01986,68.484,0.024,25.559999999999995,1.7439999999999998,243.432,Buena,Buena,Buena,Buena,Buena
17.759999999999998,8.096,12.82644,13.43,67.384,0.0,24.496,1.544,274.012,Buena,Buena,Buena,Buena,Buena
20.464,9.608,12.357399999999998,15.50574,67.432,0.0,25.100000000000005,1.0240000000000002,285.86,Buena,Buena,Buena,Buena,Buena
20.860000000000003,9.368,24.39008,12.21156,69.596,0.228,25.02,1.04,276.396,Buena,Buena,Buena,Buena,Buena
17.048,9.412,12.91664,10.47442,82.22,7.848000000000001,21.396000000000004,1.08,280.964,Buena,Buena,Buena,Buena,Buena
16.080000000000002,7.452,14.72064,9.81442,86.196,0.1359999999999999,20.012,0.988,276.26,Buena,Buena,Buena,Buena,Buena
14.539999999999996,7.196000000000001,9.88592,10.35974,86.27600000000001,0.0559999999999999,20.040000000000003,1.236,261.508,Buena,Buena,Buena,Buena,Buena
16.68,8.443999999999999,14.17944,9.11442,85.56400000000001,0.0,20.472,1.064,279.7,Buena,Buena,Buena,Buena,Buena
16.520000000000003,7.968000000000001,14.03512,8.030000000000001,86.076,0.0,20.4,1.1960000000000002,284.72799999999995,Buena,Buena,Buena,Buena,Buena
14.376,6.472,16.1458,9.22,85.172,0.004,20.252,1.076,260.904,Buena,Buena,Buena,Buena,Buena
13.76,5.984,11.726,5.998719999999998,85.024,0.048,20.16,1.268,277.352,Buena,Buena,Buena,Buena,Buena
14.079999999999998,5.792,8.94784,9.34062,83.208,0.008,20.388,1.292,285.84400000000005,Buena,Buena,Buena,Buena,Buena
14.732000000000005,6.464,8.7494,9.165439999999997,83.084,0.048,20.548,1.108,280.808,Buena,Buena,Buena,Buena,Buena
15.840000000000003,6.864,9.7416,8.1181,85.44800000000001,0.052,20.54,1.148,280.604,Buena,Buena,Buena,Buena,Buena
17.035999999999998,7.575999999999999,12.57388,7.32202,85.71600000000001,0.6519999999999999,21.024,1.324,296.968,Buena,Buena,Buena,Buena,Buena
17.204,7.52,12.7182,2.9094599999999997,87.548,1.556,20.996,1.3960000000000004,272.392,Buena,Buena,Buena,Buena,Buena
18.404000000000003,8.264000000000001,13.8908,6.14202,86.676,0.544,21.1,1.2760000000000002,272.128,Buena,Buena,Buena,Buena,Buena
19.192,8.784,15.8752,8.17,83.096,0.048,21.384,1.108,284.984,Buena,Buena,Buena,Buena,Buena
20.508,10.04,15.785000000000002,7.07174,74.292,0.004,24.364,1.224,274.244,Buena,Buena,Buena,Buena,Buena
19.04,8.7,17.15604,19.7359,62.804,0.0,26.536,1.276,281.54,Buena,Buena,Buena,Buena,Buena
19.392000000000003,8.704,11.942480000000003,36.43854,52.328,0.0,27.932,1.2559999999999998,281.12,Buena,Buena,Buena,Buena,Buena
17.28,7.8,15.9654,21.02,62.148,1.3199999999999998,25.852,1.596,269.904,Buena,Buena,Buena,Buena,Buena
14.795999999999998,6.948,10.95028,9.66202,79.15599999999999,3.364,22.148,1.456,294.27200000000005,Buena,Buena,Buena,Buena,Buena
11.871999999999998,5.176,13.6202,17.36,87.352,4.5520000000000005,20.448,1.364,243.896,Buena,Buena,Buena,Buena,Buena
13.956,6.144,15.4242,9.72544,75.55199999999999,0.24,22.712,1.088,282.728,Buena,Buena,Buena,Buena,Buena
16.44,7.572000000000001,18.41884,7.13186,76.12400000000001,0.004,23.0,1.1720000000000002,266.932,Buena,Buena,Buena,Buena,Buena
24.0,10.34,20.99856,5.89278,80.86399999999999,0.004,22.648,0.904,289.572,Buena,Buena,Buena,Buena,Buena
24.28,11.32,22.4598,5.41212,85.424,0.004,22.256,0.9440000000000002,281.652,Buena,Buena,Buena,Buena,Buena
27.384,12.4,27.70944,4.961740000000001,85.176,0.0,22.092,1.132,283.78000000000003,Regular,Buena,Buena,Buena,Regular
28.192,12.668,27.56512,4.528600000000001,84.90400000000001,0.004,21.904000000000003,1.028,284.244,Regular,Buena,Buena,Buena,Regular
25.132,11.564000000000002,26.35644,3.39782,84.724,0.0,21.772,1.1800000000000002,272.588,Buena,Buena,Buena,Buena,Buena
25.28,12.468,18.6714,4.67,84.11600000000001,0.0,22.024,1.0799999999999998,276.084,Regular,Buena,Buena,Buena,Regular
23.688,10.836,18.74356,4.9829,85.316,0.0,21.368,1.092,253.86,Buena,Buena,Buena,Buena,Buena
21.536,10.044000000000002,19.01416,5.25276,84.368,0.0,21.456000000000003,1.096,247.884,Buena,Buena,Buena,Buena,Buena
21.06,9.96,16.16384,7.576179999999999,86.116,0.044,22.072,0.928,271.524,Buena,Buena,Buena,Buena,Buena
19.78,8.604000000000001,15.47832,4.5258,85.27600000000001,0.0,21.248,1.0159999999999998,263.456,Buena,Buena,Buena,Buena,Buena
27.016,13.088,10.96832,4.26302,87.05199999999999,0.0239999999999999,21.196,1.08,267.6,Regular,Buena,Buena,Buena,Regular
21.8,9.436000000000002,10.896160000000002,5.81,86.96,0.6799999999999999,20.552,1.028,192.116,Buena,Buena,Buena,Buena,Buena
20.016,10.044,11.9966,3.2641600000000004,87.484,0.012,20.244,1.088,274.264,Buena,Buena,Buena,Buena,Buena
20.608000000000004,10.248,17.98588,4.9681,85.136,0.004,21.444,0.904,240.512,Buena,Buena,Buena,Buena,Buena
20.676,9.384,16.56072,5.783779999999999,74.99600000000001,0.0,23.432,1.028,226.392,Buena,Buena,Buena,Buena,Buena
24.056,8.863999999999999,19.01416,17.08,62.528,0.0,26.756,1.1720000000000002,254.408,Buena,Buena,Buena,Buena,Buena
22.564,9.384,10.66164,22.2918,55.73199999999999,0.0,27.404,1.296,270.628,Buena,Buena,Buena,Buena,Buena
18.264,7.868,10.49928,40.01056,50.056,0.0,27.984,1.092,252.03200000000007,Buena,Buena,Buena,Buena,Buena
19.880000000000003,8.836000000000002,10.517320000000002,28.66,46.52,0.0,29.244,1.136,256.848,Buena,Buena,Buena,Buena,Buena
19.384,8.02,7.252079999999999,20.27,59.792,0.0,27.472,1.7280000000000002,281.54799999999994,Buena,Buena,Buena,Buena,Buena
18.096,8.552000000000001,14.08924,20.27,63.61600000000001,0.016,25.44,1.936,262.14,Buena,Buena,Buena,Buena,Buena
17.22,7.812,11.07656,18.51,63.384,0.016,25.456,1.6800000000000002,264.872,Buena,Buena,Buena,Buena,Buena
19.092,8.86,15.08144,20.09,64.928,0.004,25.612,1.648,279.744,Buena,Buena,Buena,Buena,Buena
17.828,7.795999999999999,17.498800000000003,17.76782,67.58,0.0,24.848,1.4280000000000002,252.136,Buena,Buena,Buena,Buena,Buena
17.107999999999997,7.876,15.712840000000002,16.18348,68.80799999999999,0.004,24.992,1.4,265.42,Buena,Buena,Buena,Buena,Buena
18.564,9.16,21.08876,13.25782,72.524,0.0,24.688,1.66,247.092,Buena,Buena,Buena,Buena,Buena
17.744,8.856,20.69188,12.68,75.076,0.0,24.08,1.672,258.78799999999995,Buena,Buena,Buena,Buena,Buena
13.796,5.7,16.10972,10.3486,75.148,0.04,22.184,1.36,253.332,Buena,Buena,Buena,Buena,Buena
14.168,6.384,11.97856,12.08278,77.47200000000001,5.4,22.504,1.512,172.76,Buena,Buena,Buena,Buena,Buena
14.716,6.587999999999999,9.70552,5.790000000000001,84.056,1.7560000000000002,20.284,1.408,226.692,Buena,Buena,Buena,Buena,Buena
15.691999999999998,6.748,14.522200000000002,8.219999999999999,86.536,0.18,19.860000000000003,1.544,214.412,Buena,Buena,Buena,Buena,Buena
15.928,6.851999999999999,12.50172,6.264419999999999,86.228,0.024,20.372000000000003,1.392,203.264,Buena,Buena,Buena,Buena,Buena
13.9,5.768,12.91664,4.37264,85.46400000000001,0.024,20.504,1.184,214.34,Buena,Buena,Buena,Buena,Buena
12.964000000000002,5.404000000000001,7.955640000000001,4.34012,85.52399999999999,0.04,19.716,1.416,271.42,Buena,Buena,Buena,Buena,Buena
13.691999999999998,6.256,16.47052,4.70392,86.38000000000001,0.024,20.016,1.492,257.236,Buena,Buena,Buena,Buena,Buena
17.088,8.548,14.12532,5.2086,87.18400000000001,0.104,20.328,1.3959999999999997,232.848,Buena,Buena,Buena,Buena,Buena
16.632,7.875999999999999,13.980999999999998,7.93392,87.95199999999998,0.0,19.676,1.3199999999999998,231.836,Buena,Buena,Buena,Buena,Buena
19.336,9.288,17.6792,3.07594,87.272,0.02,20.236,1.2440000000000002,229.388,Buena,Buena,Buena,Buena,Buena
19.82,9.784,15.6046,4.377459999999999,84.44800000000001,0.004,20.684,1.484,242.58,Buena,Buena,Buena,Buena,Buena
18.652,8.440000000000001,14.666519999999998,6.644679999999999,79.04400000000001,0.0,22.464,1.352,257.272,Buena,Buena,Buena,Buena,Buena
22.252,10.772,16.9576,8.7558,73.304,0.0,24.612,1.372,268.356,Buena,Buena,Buena,Buena,Buena
25.488,12.3,13.7104,32.178160000000005,56.908,0.0,30.36,1.584,251.128,Regular,Buena,Buena,Buena,Regular
18.144,8.464,6.4042,19.81,56.592,0.0,26.984,1.904,228.004,Buena,Buena,Buena,Buena,Buena
15.108,6.656000000000001,5.57436,19.37,57.452,0.0,26.384000000000004,1.952,248.94400000000005,Buena,Buena,Buena,Buena,Buena
14.896,6.800000000000002,5.43004,19.04,59.568000000000005,0.0,25.968,2.04,259.832,Buena,Buena,Buena,Buena,Buena
13.276,5.676,8.69528,19.84,66.06800000000001,0.016,24.148000000000003,1.7919999999999998,226.508,Buena,Buena,Buena,Buena,Buena
13.448,6.8,13.33156,14.260000000000002,73.28,1.4920000000000002,22.96400000000001,1.836,232.116,Buena,Buena,Buena,Buena,Buena
11.668,5.796,14.01708,10.36,80.008,2.492,22.136000000000003,1.808,216.232,Buena,Buena,Buena,Buena,Buena
14.468,7.372,11.97856,8.34796,82.97200000000001,0.188,21.432,1.612,231.67200000000005,Buena,Buena,Buena,Buena,Buena
