Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,ICA_PM10,ICA_PM2.5,ICA_NO2,Calidad_Aire
28.5,58.9,1.7,9.0,10.1,0.0,1.0,8.333333333333334,7.083333333333334,9.528301886792452,Excelente
22.7,67.6,3.7,12.5,20.9,1.1,1.08,11.574074074074074,15.416666666666668,19.71698113207547,Excelente
23.3,77.5,10.3,17.6,20.0,6.1,1.21,16.296296296296298,42.91666666666667,18.867924528301888,Excelente
24.6,62.1,29.9,32.6,15.3,4.3,0.82,30.185185185185187,88.43347639484978,14.433962264150944,Buena
26.5,60.1,12.1,18.9,9.9,4.4,0.92,17.5,51.0,9.339622641509434,Buena
34.9,85.0,0.9,7.9,24.2,17.6,1.38,7.314814814814815,3.7500000000000004,22.830188679245282,Excelente
31.6,74.8,28.5,45.8,25.4,16.3,2.29,42.407407407407405,85.4892703862661,23.962264150943394,Buena
32.1,53.9,7.5,16.9,29.2,18.1,1.59,15.648148148148147,31.250000000000004,27.547169811320753,Excelente
30.1,54.1,18.3,29.2,25.5,4.3,1.62,27.037037037037038,64.03862660944206,24.056603773584907,Buena
21.0,67.4,1.7,7.0,19.1,6.6,1.07,6.481481481481482,7.083333333333334,18.018867924528305,Excelente
32.5,71.2,9.2,39.4,38.5,21.3,1.55,36.48148148148148,38.333333333333336,36.320754716981135,Excelente
26.7,54.1,27.6,31.9,20.8,11.6,0.97,29.537037037037035,83.59656652360516,19.62264150943396,Buena
35.8,84.5,0.2,11.8,32.1,6.8,1.38,10.925925925925927,0.8333333333333335,30.28301886792453,Excelente
25.5,49.5,16.6,20.5,24.3,2.8,0.94,18.98148148148148,60.46351931330473,22.924528301886795,Buena
36.6,71.0,5.0,28.2,26.2,26.7,1.93,26.11111111111111,20.833333333333336,24.71698113207547,Excelente
22.6,75.1,0.1,5.2,11.7,7.7,0.94,4.814814814814815,0.41666666666666674,11.037735849056602,Excelente
26.7,54.8,5.8,11.3,15.8,4.5,1.25,10.462962962962964,24.166666666666668,14.905660377358492,Excelente
26.3,83.1,29.7,48.0,33.0,8.2,1.56,44.44444444444444,88.01287553648069,31.132075471698112,Buena
23.8,61.3,3.1,4.7,25.4,7.9,1.06,4.351851851851852,12.916666666666668,23.962264150943394,Excelente
26.1,76.9,9.1,16.2,27.8,5.2,1.24,15.0,37.91666666666667,26.226415094339625,Excelente
22.2,59.8,6.1,10.2,27.0,8.2,0.9,9.444444444444445,25.416666666666668,25.471698113207548,Excelente
27.1,64.2,1.6,5.6,15.3,4.7,0.8,5.185185185185185,6.666666666666668,14.433962264150944,Excelente
28.3,54.8,2.5,15.5,29.3,11.7,1.51,14.351851851851851,10.416666666666668,27.641509433962266,Excelente
27.4,74.7,25.9,31.1,29.5,17.3,2.28,28.796296296296298,80.02145922746782,27.830188679245282,Buena
29.3,90.5,23.9,52.4,36.4,26.3,2.02,48.51851851851852,75.81545064377683,34.339622641509436,Buena
22.8,59.5,14.2,18.9,24.0,5.0,0.79,17.5,55.41630901287554,22.641509433962263,Buena
36.2,97.0,72.7,95.2,33.5,10.9,2.25,70.8969696969697,159.8809272918862,31.60377358490566,Mala
23.4,71.4,15.8,18.2,18.0,2.5,1.15,16.85185185185185,58.78111587982833,16.9811320754717,Buena
35.5,111.3,38.0,50.8,38.4,11.3,2.09,47.03703703703704,107.15577889447236,36.22641509433962,Regular
40.5,75.6,0.8,10.8,20.8,11.4,1.69,10.0,3.333333333333334,19.62264150943396,Excelente
32.4,97.5,25.4,42.8,33.4,10.6,2.02,39.629629629629626,78.96995708154506,31.50943396226415,Buena
38.9,86.0,18.1,29.0,39.7,15.2,2.09,26.85185185185185,63.61802575107296,37.45283018867925,Buena
28.6,78.6,56.8,66.2,24.5,12.1,1.12,56.54343434343434,151.67123287671234,23.11320754716981,Mala
38.8,83.1,25.9,30.6,32.1,17.5,2.58,28.333333333333336,80.02145922746782,30.28301886792453,Buena
29.9,94.3,1.6,13.8,31.5,13.9,2.39,12.777777777777779,6.666666666666668,29.71698113207547,Excelente
29.4,75.1,11.9,20.3,26.6,9.1,1.04,18.796296296296298,49.583333333333336,25.09433962264151,Excelente
33.7,54.1,5.2,15.5,34.5,6.8,1.5,14.351851851851851,21.666666666666668,32.54716981132076,Excelente
18.2,42.5,0.1,7.1,26.1,3.8,0.97,6.5740740740740735,0.41666666666666674,24.622641509433965,Excelente
27.3,68.4,0.7,7.8,25.4,5.1,1.03,7.222222222222222,2.9166666666666665,23.962264150943394,Excelente
26.3,55.2,1.3,6.4,11.2,5.8,1.08,5.9259259259259265,5.416666666666667,10.566037735849056,Excelente
38.6,97.4,63.3,78.4,29.4,18.3,1.6,62.581818181818186,155.02739726027397,27.735849056603772,Mala
33.3,39.9,14.7,20.8,19.7,8.4,1.06,19.25925925925926,56.467811158798284,18.58490566037736,Buena
18.8,76.1,14.9,21.5,14.5,3.8,0.86,19.90740740740741,56.88841201716738,13.679245283018869,Buena
32.9,69.3,13.3,18.8,32.4,8.6,1.6,17.40740740740741,53.52360515021459,30.566037735849054,Buena
27.6,44.8,1.8,5.7,18.1,3.1,0.98,5.277777777777778,7.500000000000001,17.07547169811321,Excelente
25.3,73.0,6.0,12.1,23.0,8.9,0.97,11.203703703703704,25.0,21.69811320754717,Excelente
30.0,62.2,53.7,66.4,25.5,8.1,1.26,56.64242424242425,145.8140703517588,24.056603773584907,Regular
40.4,92.4,92.0,112.9,42.2,26.4,2.32,79.65757575757576,169.84615384615384,39.81132075471699,Mala
23.5,64.4,30.3,37.8,26.5,3.9,0.98,35.0,89.274678111588,25.0,Buena
33.8,86.8,12.5,20.9,26.7,6.6,1.66,19.35185185185185,51.8412017167382,25.18867924528302,Buena
38.8,92.5,8.3,29.0,32.8,8.3,2.19,26.85185185185185,34.583333333333336,30.943396226415093,Excelente
35.5,73.2,83.2,96.3,32.8,15.4,2.56,71.44141414141414,165.30242360379347,30.943396226415093,Mala
27.5,72.4,18.8,32.6,40.4,19.1,1.95,30.185185185185187,65.09012875536482,38.11320754716981,Buena
23.1,80.1,10.4,14.9,23.3,6.0,1.0,13.796296296296296,43.333333333333336,21.9811320754717,Excelente
25.0,50.9,4.9,11.4,23.4,2.8,1.1,10.555555555555555,20.416666666666668,22.075471698113205,Excelente
39.5,70.2,5.4,24.3,38.0,0.1,1.85,22.5,22.500000000000004,35.84905660377358,Excelente
17.8,77.9,8.3,15.5,18.5,6.1,0.94,14.351851851851851,34.583333333333336,17.452830188679247,Excelente
19.0,75.8,2.6,9.5,18.5,1.1,0.97,8.796296296296296,10.833333333333334,17.452830188679247,Excelente
26.4,58.3,2.9,7.5,21.3,3.9,0.89,6.944444444444445,12.083333333333334,20.09433962264151,Excelente
27.6,49.0,1.3,9.8,25.1,6.3,1.0,9.074074074074074,5.416666666666667,23.67924528301887,Excelente
26.6,60.6,2.5,6.5,26.9,8.2,1.07,6.018518518518518,10.416666666666668,25.377358490566035,Excelente
24.1,89.4,4.1,16.3,24.5,15.1,1.37,15.092592592592593,17.083333333333332,23.11320754716981,Excelente
30.8,81.7,23.3,36.4,26.5,21.6,1.49,33.7037037037037,74.55364806866953,25.0,Buena
37.5,38.8,42.3,57.3,24.6,17.1,1.58,52.13838383838384,117.74371859296483,23.207547169811324,Regular
20.0,74.9,8.2,15.3,21.1,6.2,1.04,14.166666666666668,34.166666666666664,19.905660377358494,Excelente
35.6,70.9,18.5,44.0,43.3,12.5,1.71,40.74074074074074,64.45922746781116,40.84905660377358,Buena
36.9,65.3,55.3,60.3,42.4,14.9,1.77,53.62323232323232,149.7537688442211,40.0,Regular
25.5,88.7,10.6,20.0,25.4,10.5,1.5,18.51851851851852,44.16666666666667,23.962264150943394,Excelente
42.8,73.0,1.1,23.7,31.2,25.6,2.46,21.944444444444443,4.583333333333334,29.433962264150942,Excelente
37.8,65.8,4.5,19.8,17.2,9.4,1.43,18.333333333333336,18.75,16.22641509433962,Excelente
30.7,62.7,6.5,10.0,11.7,4.6,0.92,9.25925925925926,27.083333333333336,11.037735849056602,Excelente
20.6,67.3,7.4,14.1,12.7,2.3,1.09,13.055555555555555,30.833333333333336,11.981132075471697,Excelente
32.5,81.1,80.1,100.2,28.8,0.5,1.92,73.37171717171718,163.7017913593256,27.169811320754718,Mala
30.9,57.2,2.0,12.9,29.2,15.2,1.37,11.944444444444445,8.333333333333334,27.547169811320753,Excelente
32.4,76.9,6.5,12.3,25.3,10.5,1.66,11.38888888888889,27.083333333333336,23.867924528301888,Excelente
34.6,73.0,21.1,47.9,38.7,21.2,2.64,44.35185185185185,69.92703862660944,36.509433962264154,Buena
33.2,73.4,5.5,11.1,16.2,2.1,1.01,10.277777777777777,22.916666666666668,15.283018867924527,Excelente
25.9,71.0,22.1,21.8,14.4,2.3,0.93,20.185185185185187,72.03004291845494,13.584905660377359,Buena
30.3,82.2,64.0,77.0,25.2,9.1,1.16,61.888888888888886,155.38883034773446,23.77358490566038,Mala
25.0,77.6,0.7,7.6,17.4,8.0,1.74,7.037037037037036,2.9166666666666665,16.41509433962264,Excelente
25.1,74.2,8.1,10.7,20.2,5.8,1.01,9.907407407407407,33.75,19.056603773584904,Excelente
44.1,95.4,52.5,85.7,27.2,8.2,2.2,66.1949494949495,142.85929648241205,25.660377358490567,Regular
35.6,65.8,21.8,36.3,30.3,9.2,1.6,33.61111111111111,71.3991416309013,28.58490566037736,Buena
30.1,93.4,7.8,14.4,21.5,11.8,1.5,13.333333333333334,32.5,20.28301886792453,Excelente
23.7,61.1,16.1,21.7,23.7,7.6,1.08,20.09259259259259,59.412017167381975,22.358490566037734,Buena
27.8,67.4,7.3,11.4,13.1,2.3,1.17,10.555555555555555,30.416666666666668,12.358490566037736,Excelente
18.9,45.9,2.1,6.2,19.5,1.9,0.92,5.740740740740741,8.750000000000002,18.39622641509434,Excelente
30.8,53.9,6.9,21.5,26.0,5.8,1.44,19.90740740740741,28.750000000000004,24.528301886792452,Excelente
35.2,80.7,67.4,103.4,49.6,9.6,2.47,74.95555555555556,157.14436248682824,46.79245283018868,Mala
21.6,54.7,5.6,12.6,10.3,2.2,0.99,11.666666666666666,23.333333333333332,9.716981132075473,Excelente
24.7,78.9,55.7,66.2,28.5,6.3,1.33,56.54343434343434,151.10326659641728,26.88679245283019,Mala
26.2,75.1,11.1,16.5,30.9,8.7,1.44,15.277777777777779,46.25,29.150943396226413,Excelente
21.6,63.3,0.3,5.6,20.2,5.1,1.09,5.185185185185185,1.25,19.056603773584904,Excelente
34.0,50.8,1.3,14.1,20.6,13.4,1.4,13.055555555555555,5.416666666666667,19.433962264150946,Excelente
23.0,52.4,2.8,7.1,26.6,3.2,1.08,6.5740740740740735,11.666666666666666,25.09433962264151,Excelente
20.9,59.2,3.0,9.5,20.5,4.1,0.96,8.796296296296296,12.5,19.339622641509433,Excelente
26.9,45.3,13.9,18.6,21.4,6.7,0.76,17.222222222222225,54.78540772532189,20.18867924528302,Buena
17.8,59.7,2.2,9.9,16.4,5.1,0.87,9.166666666666668,9.166666666666668,15.471698113207546,Excelente
44.3,122.3,55.2,65.9,49.3,26.4,2.31,56.3949494949495,149.50753768844223,46.50943396226415,Regular
36.7,84.1,44.9,61.9,31.1,13.4,2.24,54.415151515151514,124.14572864321607,29.339622641509436,Regular
23.7,60.1,12.3,21.5,16.9,4.0,0.99,19.90740740740741,51.4206008583691,15.943396226415093,Buena
28.9,72.0,48.2,58.4,29.3,9.2,1.56,52.68282828282828,132.2713567839196,27.641509433962266,Regular
33.9,53.4,18.5,24.7,26.0,9.8,1.96,22.87037037037037,64.45922746781116,24.528301886792452,Buena
33.7,83.7,12.7,18.9,36.0,15.0,2.56,17.5,52.261802575107296,33.9622641509434,Buena
29.4,91.6,30.7,43.7,31.1,5.4,1.67,40.46296296296297,90.11587982832619,29.339622641509436,Buena
37.1,97.7,11.7,27.3,31.4,17.8,1.87,25.27777777777778,48.75,29.62264150943396,Excelente
24.6,60.5,7.7,17.2,27.0,15.1,1.62,15.925925925925926,32.083333333333336,25.471698113207548,Excelente
36.3,106.3,62.3,75.6,27.1,19.5,2.08,61.19595959595959,154.51106427818758,25.566037735849058,Mala
29.8,44.6,4.0,11.0,19.5,3.3,1.02,10.185185185185185,16.666666666666668,18.39622641509434,Excelente
26.8,50.2,18.3,25.5,28.9,0.9,0.96,23.61111111111111,64.03862660944206,27.264150943396224,Buena
36.1,77.3,40.8,50.4,23.1,13.1,2.04,46.666666666666664,114.0502512562814,21.79245283018868,Regular
29.4,52.2,13.3,18.6,21.1,3.5,1.02,17.222222222222225,53.52360515021459,19.905660377358494,Buena
32.9,47.7,4.4,14.7,32.1,12.8,1.49,13.61111111111111,18.333333333333336,30.28301886792453,Excelente
26.6,68.5,0.1,15.2,20.2,14.2,1.52,14.074074074074073,0.41666666666666674,19.056603773584904,Excelente
34.7,86.9,8.1,41.3,34.5,35.7,3.35,38.24074074074074,33.75,32.54716981132076,Excelente
21.7,49.2,2.2,4.6,24.4,5.6,1.02,4.259259259259259,9.166666666666668,23.0188679245283,Excelente
31.1,62.8,0.9,8.4,17.1,6.3,1.16,7.777777777777779,3.7500000000000004,16.132075471698116,Excelente
28.8,83.0,3.7,15.8,15.0,8.6,1.82,14.62962962962963,15.416666666666668,14.150943396226415,Excelente
28.7,73.5,14.5,28.5,23.1,9.0,1.65,26.38888888888889,56.047210300429185,21.79245283018868,Buena
28.9,82.1,25.1,47.5,34.4,22.3,1.8,43.98148148148148,78.33905579399142,32.45283018867924,Buena
27.5,75.0,1.5,6.6,17.3,3.9,1.26,6.111111111111111,6.25,16.32075471698113,Excelente
25.2,60.1,1.1,2.4,14.7,6.1,1.04,2.2222222222222223,4.583333333333334,13.867924528301886,Excelente
30.6,94.9,10.5,34.9,26.5,12.1,2.44,32.31481481481482,43.75,25.0,Excelente
38.6,50.6,13.6,18.5,24.5,8.5,1.66,17.12962962962963,54.15450643776824,23.11320754716981,Buena
36.2,80.7,35.7,55.6,39.2,13.2,2.13,51.2969696969697,101.4924623115578,36.9811320754717,Regular
28.4,67.9,7.5,13.0,14.2,5.7,1.0,12.037037037037036,31.250000000000004,13.39622641509434,Excelente
36.5,81.0,9.8,22.2,31.5,6.8,1.63,20.555555555555554,40.833333333333336,29.71698113207547,Excelente
28.3,76.4,23.2,25.7,21.5,10.9,2.08,23.796296296296294,74.34334763948499,20.28301886792453,Buena
22.7,56.4,1.9,6.7,12.6,3.6,1.05,6.203703703703704,7.916666666666667,11.88679245283019,Excelente
44.6,79.9,9.8,25.3,28.7,29.2,1.74,23.425925925925927,40.833333333333336,27.07547169811321,Excelente
43.9,89.5,4.5,31.0,36.7,17.2,1.89,28.703703703703702,18.75,34.62264150943397,Excelente
28.2,54.0,0.3,12.7,28.4,0.8,1.49,11.75925925925926,1.25,26.79245283018868,Excelente
22.3,70.1,2.6,10.4,26.8,2.9,1.2,9.62962962962963,10.833333333333334,25.28301886792453,Excelente
24.3,59.4,2.9,9.1,12.2,1.8,1.07,8.425925925925926,12.083333333333334,11.50943396226415,Excelente
26.8,55.7,0.3,6.2,17.3,5.6,0.94,5.740740740740741,1.25,16.32075471698113,Excelente
27.4,62.4,2.8,9.2,23.0,3.2,1.14,8.518518518518517,11.666666666666666,21.69811320754717,Excelente
21.9,68.5,20.0,22.2,11.8,5.3,1.02,20.555555555555554,67.61373390557941,11.132075471698114,Buena
22.5,73.5,11.8,16.2,18.7,3.8,1.12,15.0,49.16666666666667,17.641509433962263,Excelente
30.8,76.8,3.7,15.9,30.8,12.0,1.78,14.722222222222223,15.416666666666668,29.056603773584907,Excelente
40.2,107.4,25.0,52.1,46.6,15.2,2.29,48.24074074074074,78.12875536480686,43.9622641509434,Buena
29.5,69.1,30.2,35.4,43.3,15.5,1.62,32.77777777777778,89.06437768240343,40.84905660377358,Buena
22.3,53.5,2.1,7.7,16.1,3.8,1.1,7.12962962962963,8.750000000000002,15.188679245283021,Excelente
29.8,56.5,15.6,32.5,20.4,15.5,1.69,30.09259259259259,58.36051502145923,19.245283018867923,Buena
28.1,81.5,0.4,11.7,27.2,10.0,1.7,10.833333333333332,1.666666666666667,25.660377358490567,Excelente
26.2,77.4,38.2,52.3,25.1,14.9,1.63,48.425925925925924,107.64824120603016,23.67924528301887,Regular
22.8,81.2,13.0,18.9,18.5,6.8,1.04,17.5,52.892703862660944,17.452830188679247,Buena
29.0,85.7,28.2,39.8,25.4,4.5,1.62,36.85185185185185,84.85836909871244,23.962264150943394,Buena
22.9,72.1,12.5,18.3,32.9,7.7,1.74,16.944444444444446,51.8412017167382,31.037735849056602,Buena
24.5,74.0,11.4,13.8,19.8,4.5,0.93,12.777777777777779,47.50000000000001,18.67924528301887,Excelente
24.7,70.3,3.6,11.7,17.6,5.1,0.91,10.833333333333332,15.000000000000002,16.60377358490566,Excelente
40.0,85.6,36.2,74.5,45.7,20.9,2.92,60.651515151515156,102.72361809045226,43.113207547169814,Regular
24.2,80.6,21.4,29.9,24.5,9.9,1.82,27.685185185185183,70.55793991416309,23.11320754716981,Buena
20.0,51.3,2.1,2.5,14.2,7.1,0.84,2.314814814814815,8.750000000000002,13.39622641509434,Excelente
25.5,77.8,2.1,6.1,16.9,5.4,0.8,5.648148148148148,8.750000000000002,15.943396226415093,Excelente
32.3,66.5,29.1,41.9,34.6,9.2,1.83,38.7962962962963,86.7510729613734,32.64150943396226,Buena
22.0,58.7,1.2,14.2,23.8,3.5,1.05,13.148148148148147,5.0,22.452830188679247,Excelente
35.6,95.8,41.4,62.5,27.7,14.8,2.2,54.71212121212121,115.52763819095478,26.132075471698112,Regular
42.0,91.8,28.0,37.4,44.9,16.3,1.85,34.629629629629626,84.43776824034336,42.35849056603774,Buena
43.2,84.2,29.3,31.0,46.2,31.1,2.72,28.703703703703702,87.1716738197425,43.58490566037736,Buena
28.6,52.4,15.4,18.0,19.9,5.8,0.95,16.666666666666668,57.93991416309013,18.773584905660375,Buena
27.3,76.4,11.8,20.4,12.9,6.9,1.04,18.88888888888889,49.16666666666667,12.169811320754718,Excelente
30.8,72.7,27.2,36.7,32.2,15.0,1.56,33.98148148148148,82.75536480686696,30.377358490566042,Buena
22.1,53.1,6.9,9.8,15.6,5.4,0.86,9.074074074074074,28.750000000000004,14.716981132075471,Excelente
32.1,66.6,50.3,60.5,35.2,11.2,1.67,53.72222222222222,137.44221105527637,33.20754716981132,Regular
37.9,99.5,3.1,18.7,29.2,14.0,2.3,17.314814814814813,12.916666666666668,27.547169811320753,Excelente
30.4,57.2,46.1,56.4,20.2,11.7,1.8,51.69292929292929,127.10050251256283,19.056603773584904,Regular
40.6,80.7,1.1,14.6,41.7,21.3,1.92,13.518518518518519,4.583333333333334,39.339622641509436,Excelente
22.4,50.1,4.6,12.1,21.2,4.6,0.94,11.203703703703704,19.166666666666668,20.0,Excelente
26.7,74.2,38.5,62.5,40.2,12.4,2.01,54.71212121212121,108.38693467336684,37.924528301886795,Regular
27.7,56.4,31.4,36.7,13.6,5.6,1.02,33.98148148148148,91.58798283261802,12.830188679245284,Buena
22.8,55.8,0.4,6.4,26.4,3.7,0.97,5.9259259259259265,1.666666666666667,24.90566037735849,Excelente
21.6,43.7,6.0,8.5,26.7,4.2,1.07,7.87037037037037,25.0,25.18867924528302,Excelente
24.8,73.1,6.5,9.8,17.5,10.0,1.02,9.074074074074074,27.083333333333336,16.50943396226415,Excelente
35.7,53.1,43.4,52.7,26.4,6.1,1.51,48.7962962962963,120.45226130653266,24.90566037735849,Regular
31.0,108.9,2.3,24.7,31.2,11.0,1.72,22.87037037037037,9.583333333333334,29.433962264150942,Excelente
29.8,60.9,8.5,14.6,16.7,2.5,1.06,13.518518518518519,35.41666666666667,15.754716981132075,Excelente
27.0,42.7,1.5,8.2,16.2,6.2,0.93,7.592592592592592,6.25,15.283018867924527,Excelente
34.2,92.3,1.7,26.2,37.3,12.5,1.85,24.25925925925926,7.083333333333334,35.18867924528302,Excelente
28.0,48.6,6.1,11.1,19.9,2.8,1.0,10.277777777777777,25.416666666666668,18.773584905660375,Excelente
25.7,88.9,16.7,27.0,28.6,5.1,1.79,25.0,60.67381974248927,26.9811320754717,Buena
43.7,86.8,2.1,16.5,38.7,15.3,1.92,15.277777777777779,8.750000000000002,36.509433962264154,Excelente
27.8,82.1,12.3,27.8,28.0,18.6,1.69,25.74074074074074,51.4206008583691,26.41509433962264,Buena
34.4,85.0,39.8,43.4,22.9,7.6,2.3,40.18518518518518,111.58793969849245,21.60377358490566,Regular
26.3,71.6,11.6,19.8,16.7,5.3,1.05,18.333333333333336,48.333333333333336,15.754716981132075,Excelente
28.8,72.7,49.8,74.8,41.0,15.6,2.0,60.8,136.2110552763819,38.679245283018865,Regular
30.4,46.7,21.4,25.4,17.3,7.8,0.91,23.51851851851852,70.55793991416309,16.32075471698113,Buena
24.5,64.4,0.6,6.4,10.2,3.8,1.14,5.9259259259259265,2.5,9.622641509433961,Excelente
32.2,65.2,28.8,37.0,26.6,10.4,1.72,34.25925925925926,86.12017167381975,25.09433962264151,Buena
36.5,81.1,14.2,34.5,37.1,11.8,1.91,31.944444444444443,55.41630901287554,35.0,Buena
28.6,50.6,43.7,48.8,15.7,7.2,1.14,45.18518518518518,121.19095477386935,14.81132075471698,Regular
42.6,111.3,51.4,77.1,23.0,11.4,2.41,61.938383838383835,140.15075376884423,21.69811320754717,Regular
26.0,57.9,44.7,58.2,31.4,4.3,1.25,52.58383838383838,123.6532663316583,29.62264150943396,Regular
26.3,74.9,20.1,27.4,25.4,3.8,1.62,25.37037037037037,67.82403433476395,23.962264150943394,Buena
28.1,66.3,51.2,69.9,23.9,13.7,1.61,58.37474747474748,139.65829145728645,22.547169811320753,Regular
43.0,114.3,42.4,61.6,30.4,11.7,2.51,54.266666666666666,117.98994974874371,28.67924528301887,Regular
34.2,89.7,14.5,28.2,22.1,7.2,1.69,26.11111111111111,56.047210300429185,20.849056603773587,Buena
25.5,70.1,5.3,5.6,25.8,7.8,0.96,5.185185185185185,22.083333333333336,24.339622641509436,Excelente
23.7,57.8,31.7,35.0,11.7,2.3,1.07,32.407407407407405,92.21888412017168,11.037735849056602,Buena
26.6,74.1,3.2,9.8,17.3,4.5,1.1,9.074074074074074,13.333333333333336,16.32075471698113,Excelente
31.5,71.2,8.1,16.1,17.1,8.3,1.47,14.907407407407408,33.75,16.132075471698116,Excelente
23.6,62.0,11.0,14.7,16.9,5.5,1.18,13.61111111111111,45.833333333333336,15.943396226415093,Excelente
22.3,65.4,4.8,6.2,24.6,5.7,1.11,5.740740740740741,20.0,23.207547169811324,Excelente
33.8,64.8,50.5,70.6,27.2,12.0,1.87,58.72121212121212,137.93467336683418,25.660377358490567,Regular
26.4,45.9,0.5,5.4,15.7,3.7,1.06,5.0,2.0833333333333335,14.81132075471698,Excelente
38.3,83.2,58.8,79.5,32.7,14.0,1.55,63.12626262626263,152.70389884088513,30.849056603773587,Mala
30.7,99.1,57.4,74.7,40.7,17.9,2.85,60.750505050505055,151.98103266596416,38.39622641509434,Mala
28.2,68.0,71.6,94.6,35.2,21.2,2.25,70.6,159.31296101159114,33.20754716981132,Mala
29.4,63.9,9.3,12.2,19.1,6.7,0.95,11.296296296296296,38.75000000000001,18.018867924528305,Excelente
46.8,80.7,17.2,36.3,46.6,26.4,2.66,33.61111111111111,61.72532188841202,43.9622641509434,Buena
32.4,70.4,75.2,91.5,44.8,25.7,2.06,69.06565656565657,161.17175974710221,42.264150943396224,Mala
39.1,88.5,27.6,38.0,28.2,7.1,1.85,35.18518518518518,83.59656652360516,26.60377358490566,Buena
28.1,53.1,0.0,4.4,14.1,3.7,1.11,4.074074074074074,0.0,13.30188679245283,Excelente
38.0,75.2,7.0,32.7,40.7,15.6,2.57,30.277777777777782,29.166666666666668,38.39622641509434,Excelente
25.9,62.5,2.3,15.8,22.5,9.2,1.31,14.62962962962963,9.583333333333334,21.22641509433962,Excelente
25.3,40.1,0.6,4.5,23.8,6.5,1.09,4.166666666666667,2.5,22.452830188679247,Excelente
30.1,77.9,2.7,4.7,11.4,3.4,0.96,4.351851851851852,11.250000000000002,10.754716981132075,Excelente
23.6,43.1,2.5,8.1,17.1,5.9,1.01,7.5,10.416666666666668,16.132075471698116,Excelente
25.4,53.2,9.6,12.3,20.4,1.5,1.14,11.38888888888889,40.0,19.245283018867923,Excelente
21.7,57.9,14.7,20.7,13.6,5.3,0.92,19.166666666666668,56.467811158798284,12.830188679245284,Buena
35.0,53.1,33.5,41.7,25.0,11.0,1.85,38.611111111111114,96.00429184549357,23.58490566037736,Buena
33.0,53.6,34.8,48.4,27.3,14.5,1.67,44.81481481481482,98.7381974248927,25.754716981132077,Buena
49.8,79.3,40.0,59.0,19.9,19.0,2.41,52.97979797979798,112.08040201005025,18.773584905660375,Regular
27.0,50.8,2.1,5.5,12.4,1.1,1.01,5.092592592592593,8.750000000000002,11.69811320754717,Excelente
25.7,54.3,39.2,47.7,22.9,5.0,1.05,44.16666666666667,110.1105527638191,21.60377358490566,Regular
33.4,86.7,37.8,46.6,19.0,14.8,1.36,43.14814814814815,106.66331658291456,17.92452830188679,Regular
39.6,74.9,1.1,22.8,29.0,21.5,1.69,21.11111111111111,4.583333333333334,27.358490566037737,Excelente
39.2,87.8,31.4,53.8,30.3,31.8,2.69,49.81481481481481,91.58798283261802,28.58490566037736,Buena
33.0,84.1,1.6,23.8,31.4,-3.4,2.1,22.037037037037038,6.666666666666668,29.62264150943396,Excelente
23.8,40.2,8.8,12.3,27.9,6.9,1.0,11.38888888888889,36.66666666666667,26.32075471698113,Excelente
36.2,84.0,4.2,16.3,26.7,5.7,1.75,15.092592592592593,17.500000000000004,25.18867924528302,Excelente
35.7,79.1,38.0,55.5,25.6,17.0,2.75,51.24747474747475,107.15577889447236,24.150943396226417,Regular
25.3,62.8,3.3,12.6,19.7,5.4,0.95,11.666666666666666,13.75,18.58490566037736,Excelente
23.4,68.9,14.2,18.2,18.4,6.7,0.93,16.85185185185185,55.41630901287554,17.358490566037734,Buena
32.1,62.6,47.9,59.1,30.0,7.9,1.48,53.02929292929293,131.5326633165829,28.30188679245283,Regular
22.9,45.9,4.4,9.3,12.6,5.9,1.01,8.611111111111112,18.333333333333336,11.88679245283019,Excelente
38.1,73.2,37.7,85.4,33.0,20.4,2.49,66.04646464646464,106.41708542713569,31.132075471698112,Regular
23.8,70.2,7.0,8.2,25.3,8.6,1.07,7.592592592592592,29.166666666666668,23.867924528301888,Excelente
35.9,81.3,8.7,29.6,48.1,36.2,2.68,27.40740740740741,36.25,45.37735849056604,Excelente
29.2,40.9,15.4,20.0,27.1,2.9,1.04,18.51851851851852,57.93991416309013,25.566037735849058,Buena
41.6,81.7,0.9,21.9,59.3,10.5,2.07,20.277777777777775,3.7500000000000004,56.64565217391304,Buena
37.7,76.3,15.4,15.2,22.0,13.0,1.02,14.074074074074073,57.93991416309013,20.754716981132077,Buena
28.5,45.9,1.5,5.9,23.7,3.2,0.89,5.462962962962964,6.25,22.358490566037734,Excelente
19.1,54.7,9.4,15.5,16.9,4.7,0.92,14.351851851851851,39.16666666666667,15.943396226415093,Excelente
33.0,101.7,26.9,27.1,39.6,14.3,2.87,25.092592592592595,82.12446351931331,37.35849056603774,Buena
23.6,80.8,2.6,8.3,22.9,4.3,0.97,7.685185185185186,10.833333333333334,21.60377358490566,Excelente
28.8,72.9,11.0,13.4,25.7,11.0,1.29,12.407407407407408,45.833333333333336,24.245283018867923,Excelente
37.1,105.9,2.5,17.2,28.3,14.5,1.63,15.925925925925926,10.416666666666668,26.69811320754717,Excelente
22.2,79.3,39.8,49.8,22.4,5.6,1.49,46.11111111111111,111.58793969849245,21.132075471698112,Regular
28.9,52.9,59.1,77.8,41.6,18.4,2.05,62.28484848484848,152.85879873551107,39.24528301886792,Mala
